Time [s],x,y,z,flag
827.441,-0.132812,-0.046875,0.445312,0
827.452,-0.132812,-0.046875,0.4375,0
827.462,-0.164062,-0.046875,0.453125,0
827.473,-0.179688,-0.039062,0.460938,0
827.483,-0.195312,-0.023438,0.53125,0
827.494,-0.179688,-0.054688,0.484375,0
827.505,-0.1875,-0.046875,0.492188,0
827.515,-0.179688,-0.054688,0.492188,0
827.526,-0.171875,-0.054688,0.460938,0
827.536,-0.203125,-0.0625,0.484375,0
827.547,-0.179688,-0.054688,0.460938,0
827.557,-0.210938,-0.046875,0.507812,0
827.568,-0.210938,-0.046875,0.5,0
827.578,-0.210938,-0.039062,0.484375,0
827.589,-0.148438,-0.03125,0.367188,0
827.599,-0.195312,0.03125,0.507812,0
827.61,-0.171875,-0.007812,0.445312,0
827.62,-0.25,-0.101562,0.523438,0
827.631,-0.25,-0.015625,0.5625,0
827.641,-0.21875,-0.085938,0.429688,0
827.652,-0.226562,-0.039062,0.515625,0
827.662,-0.1875,-0.03125,0.445312,0
827.673,-0.101562,0.023438,0.453125,0
827.683,-0.203125,0.015625,0.421875,0
827.694,-0.203125,-0.109375,0.507812,0
827.704,-0.09375,-0.023438,0.484375,0
827.715,-0.179688,-0.046875,0.359375,0
827.725,-0.25,-0.109375,0.40625,0
827.736,-0.28125,-0.054688,0.382812,0
827.746,-0.1875,-0.070312,0.476562,0
827.757,-0.125,-0.070312,0.414062,0
827.767,-0.195312,-0.125,0.484375,0
827.778,-0.164062,-0.03125,0.3125,0
827.789,-0.257812,-0.0625,0.539062,0
827.799,-0.179688,-0.085938,0.429688,0
827.81,-0.15625,0.0625,0.359375,0
827.821,-0.132812,-0.195312,0.460938,0
827.831,-0.171875,0.007812,0.609375,0
827.841,-0.28125,0.015625,0.273438,0
827.852,-0.023438,0.15625,0.148438,0
827.862,-0.3125,-0.257812,0.921875,0
827.873,-0.179688,-0.070312,0.296875,0
827.884,-0.03125,-0.054688,0.5,0
827.894,-0.171875,-0.117188,0.328125,0
827.905,-0.304688,0.023438,0.765625,0
827.915,-0.28125,-0.078125,0.359375,0
827.925,-0.078125,-0.023438,0.53125,0
827.936,-0.15625,0.03125,0.375,0
827.946,-0.265625,-0.179688,0.65625,0
827.957,-0.140625,-0.085938,0.429688,0
827.967,-0.148438,-0.078125,0.46875,0
827.978,-0.15625,-0.046875,0.507812,0
827.988,-0.132812,-0.039062,0.453125,0
827.999,-0.171875,-0.0625,0.515625,0
828.009,-0.1875,-0.03125,0.523438,0
828.02,-0.15625,-0.046875,0.5,0
828.03,-0.148438,-0.03125,0.507812,0
828.042,-0.15625,-0.054688,0.5,0
828.052,-0.140625,-0.015625,0.445312,0
828.062,-0.140625,-0.03125,0.476562,0
828.073,-0.164062,-0.054688,0.523438,0
828.083,-0.117188,-0.0625,0.460938,0
828.094,-0.125,-0.023438,0.515625,0
828.104,-0.117188,-0.0625,0.476562,0
828.115,-0.0625,-0.054688,0.359375,0
828.126,-0.132812,-0.0625,0.5625,0
828.136,-0.171875,-0.046875,0.523438,0
828.147,-0.117188,-0.070312,0.53125,0
828.157,-0.09375,-0.046875,0.460938,0
828.168,-0.117188,-0.054688,0.5625,0
828.178,-0.09375,-0.0625,0.453125,0
828.189,-0.054688,0.039062,0.414062,0
828.199,-0.03125,0.015625,0.390625,0
828.209,-0.023438,-0.054688,0.453125,0
828.22,-0.046875,-0.0625,0.507812,0
828.231,-0.054688,-0.03125,0.4375,0
828.241,0.023438,-0.007812,0.382812,0
828.252,0.023438,-0.023438,0.5,0
828.262,-0.0625,-0.039062,0.5,0
828.273,-0.046875,0.007812,0.5,0
828.283,-0.09375,-0.070312,0.484375,0
828.294,-0.078125,-0.070312,0.523438,0
828.304,-0.070312,-0.039062,0.515625,0
828.315,-0.09375,-0.0625,0.445312,0
828.326,-0.015625,0.046875,0.351562,0
828.336,-0.070312,-0.054688,0.460938,0
828.346,-0.078125,-0.046875,0.484375,0
828.357,-0.085938,-0.039062,0.414062,0
828.367,-0.109375,-0.03125,0.53125,0
828.378,-0.085938,-0.023438,0.460938,0
828.389,-0.117188,-0.023438,0.453125,0
828.399,-0.085938,0,0.4375,0
828.41,-0.101562,-0.023438,0.429688,0
828.42,-0.117188,-0.007812,0.453125,0
828.431,-0.09375,-0.03125,0.4375,0
828.442,-0.09375,-0.023438,0.453125,0
828.454,-0.117188,-0.03125,0.46875,0
828.465,-0.117188,-0.03125,0.46875,0
828.475,-0.125,-0.023438,0.445312,0
828.486,-0.132812,-0.023438,0.453125,0
828.496,-0.140625,-0.015625,0.460938,0
828.507,-0.140625,-0.023438,0.46875,0
828.518,-0.148438,-0.023438,0.46875,0
828.528,-0.140625,-0.015625,0.476562,0
828.538,-0.148438,-0.007812,0.460938,0
828.549,-0.15625,0,0.46875,0
828.559,-0.15625,-0.007812,0.460938,0
828.57,-0.15625,-0.015625,0.476562,0
828.58,-0.140625,-0.023438,0.46875,0
828.591,-0.140625,-0.015625,0.460938,0
828.601,-0.140625,-0.015625,0.460938,0
828.612,-0.125,-0.03125,0.453125,0
828.622,-0.132812,-0.03125,0.460938,0
828.633,-0.140625,-0.015625,0.46875,0
828.643,-0.132812,-0.015625,0.460938,0
828.654,-0.140625,-0.023438,0.460938,0
828.664,-0.140625,-0.023438,0.460938,0
828.675,-0.148438,0.007812,0.46875,0
828.685,-0.15625,-0.015625,0.460938,0
828.696,-0.15625,-0.015625,0.476562,0
828.707,-0.148438,-0.007812,0.460938,0
828.718,-0.164062,0,0.46875,0
828.727,-0.164062,0,0.484375,0
828.738,-0.164062,-0.015625,0.484375,0
828.748,-0.148438,-0.023438,0.484375,0
828.759,-0.15625,-0.007812,0.476562,0
828.769,-0.15625,-0.015625,0.484375,0
828.78,-0.140625,-0.015625,0.46875,0
828.79,-0.148438,-0.015625,0.460938,0
828.801,-0.148438,-0.015625,0.460938,0
828.811,-0.140625,-0.015625,0.453125,0
828.822,-0.140625,-0.023438,0.476562,0
828.832,-0.148438,-0.023438,0.476562,0
828.843,-0.140625,-0.007812,0.46875,0
828.853,-0.148438,-0.023438,0.453125,0
828.864,-0.140625,-0.015625,0.46875,0
828.874,-0.140625,-0.023438,0.46875,0
828.885,-0.140625,-0.03125,0.484375,0
828.895,-0.140625,-0.023438,0.484375,0
828.906,-0.140625,-0.03125,0.476562,0
828.916,-0.132812,-0.015625,0.46875,0
828.927,-0.148438,-0.015625,0.46875,0
828.937,-0.140625,-0.023438,0.46875,0
828.948,-0.140625,-0.023438,0.460938,0
828.958,-0.132812,-0.023438,0.453125,0
828.969,-0.125,-0.03125,0.453125,0
828.979,-0.125,-0.03125,0.460938,0
828.99,-0.132812,-0.039062,0.460938,0
829.001,-0.132812,-0.03125,0.460938,0
829.011,-0.140625,-0.03125,0.453125,0
829.022,-0.132812,-0.023438,0.460938,0
829.032,-0.140625,-0.023438,0.453125,0
829.043,-0.132812,-0.023438,0.460938,0
829.053,-0.140625,-0.03125,0.460938,0
829.064,-0.132812,-0.03125,0.460938,0
829.074,-0.140625,-0.023438,0.460938,0
829.085,-0.140625,-0.023438,0.460938,0
829.095,-0.140625,-0.015625,0.460938,0
829.106,-0.132812,-0.023438,0.460938,0
829.117,-0.132812,-0.023438,0.453125,0
829.127,-0.125,-0.015625,0.445312,0
829.138,-0.117188,-0.023438,0.445312,0
829.148,-0.101562,-0.023438,0.460938,0
829.159,-0.054688,-0.015625,0.46875,0
829.169,-0.023438,-0.03125,0.523438,0
829.18,0.007812,-0.078125,0.648438,0
829.19,0,-0.109375,0.820312,0
829.201,-0.109375,-0.148438,0.992188,0
829.206,-0.492188,-0.023438,0.992188,1
829.209,-0.492188,-0.023438,0.992188,1
829.211,-0.492188,-0.101562,0.992188,1
829.214,-0.84375,-0.101562,0.992188,1
829.217,-0.84375,-0.101562,0.992188,1
829.218,-0.84375,-0.101562,0.992188,1
829.22,-0.84375,-0.101562,0.992188,1
829.224,-1,-0.242188,0.992188,1
829.225,-1,-0.242188,0.992188,1
829.227,-1,-0.242188,0.992188,1
829.231,-1,-0.242188,0.992188,1
829.232,-1,-0.070312,0.992188,1
829.235,-1,-0.070312,0.992188,1
829.237,-1,-0.070312,0.992188,1
829.24,-1,-0.070312,0.992188,1
829.241,-1,-0.054688,0.992188,1
829.244,-1,-0.054688,0.992188,1
829.246,-1,-0.054688,0.992188,1
829.249,-1,-0.054688,0.992188,1
829.251,-1,-0.164062,0.992188,1
829.253,-1,-0.164062,0.992188,1
829.255,-1,-0.164062,0.992188,1
829.258,-1,-0.164062,0.992188,1
829.26,-1,-0.429688,0.992188,1
829.262,-1,-0.429688,0.992188,1
829.265,-1,-0.429688,0.992188,1
829.267,-1,-0.429688,0.992188,1
829.269,-1,-0.617188,0.992188,1
829.273,-1,-0.617188,0.992188,1
829.274,-1,-0.617188,0.992188,1
829.276,-1,-0.617188,0.992188,1
829.279,-1,-0.617188,0.992188,1
829.282,-0.929688,-0.804688,0.992188,1
829.283,-0.929688,-0.804688,0.992188,1
829.286,-0.929688,-0.804688,0.992188,1
829.288,-0.929688,-0.804688,0.664062,1
829.29,-0.578125,-0.945312,0.664062,1
829.293,-0.578125,-0.945312,0.664062,1
829.295,-0.578125,-0.945312,0.664062,1
829.297,-0.578125,-0.945312,0.664062,1
829.3,-0.265625,-0.929688,-0.0625,1
829.302,-0.265625,-0.929688,-0.0625,1
829.304,-0.265625,-0.929688,-0.0625,1
829.307,-0.265625,-0.929688,-0.0625,1
829.309,-0.101562,-0.84375,-0.429688,1
829.311,-0.101562,-0.84375,-0.429688,1
829.314,-0.101562,-0.84375,-0.429688,1
829.316,-0.101562,-0.84375,-0.429688,1
829.318,0.234375,-0.773438,-0.992188,1
829.321,0.234375,-0.773438,-0.992188,1
829.323,0.234375,-0.773438,-0.992188,1
829.325,0.234375,-0.773438,-0.992188,1
829.327,0.234375,-0.6875,-1,1
829.33,0.742188,-0.6875,-1,1
829.332,0.742188,-0.6875,-1,1
829.334,0.742188,-0.6875,-1,1
829.337,0.742188,-0.6875,-1,1
829.339,0.992188,-0.523438,-1,1
829.341,0.992188,-0.523438,-1,1
829.344,0.992188,-0.523438,-1,1
829.346,0.992188,-0.523438,-1,1
829.348,0.992188,-0.335938,-1,1
829.351,0.992188,-0.335938,-1,1
829.353,0.992188,-0.335938,-1,1
829.355,0.992188,-0.335938,-1,1
829.357,0.992188,-0.203125,-1,1
829.36,0.992188,-0.203125,-1,1
829.362,0.992188,-0.203125,-1,1
829.364,0.992188,-0.203125,-1,1
829.367,0.992188,-0.109375,-1,1
829.369,0.992188,-0.109375,-1,1
829.371,0.992188,-0.109375,-1,1
829.374,0.992188,-0.109375,-1,1
829.376,0.992188,-0.109375,-1,1
829.378,0.992188,-0.101562,-1,1
829.38,0.992188,-0.101562,-1,1
829.383,0.992188,-0.101562,-1,1
829.385,0.992188,-0.101562,-1,1
829.387,0.960938,-0.148438,-1,1
829.39,0.960938,-0.148438,-1,1
829.392,0.960938,-0.148438,-1,1
829.394,0.960938,-0.148438,-1,1
829.396,0.609375,-0.242188,-1,1
829.399,0.609375,-0.242188,-1,1
829.401,0.609375,-0.242188,-1,1
829.403,0.609375,-0.242188,-1,1
829.406,0.296875,-0.328125,-0.882812,1
829.408,0.296875,-0.328125,-0.882812,1
829.41,0.296875,-0.328125,-0.882812,1
829.412,0.296875,-0.328125,-0.882812,1
829.415,0.296875,-0.328125,-0.539062,1
829.417,0.015625,-0.320312,-0.539062,1
829.427,-0.195312,-0.351562,-0.226562,0
829.438,-0.328125,-0.289062,0.046875,0
829.449,-0.429688,-0.234375,0.289062,0
829.459,-0.460938,-0.164062,0.492188,0
829.47,-0.445312,-0.09375,0.640625,0
829.48,-0.445312,-0.023438,0.773438,0
829.491,-0.414062,0.007812,0.851562,0
829.501,-0.40625,0.078125,0.867188,0
829.509,-0.445312,0.046875,0.96875,1
829.511,-0.445312,0.046875,0.96875,1
829.513,-0.445312,0.015625,0.992188,1
829.515,-0.445312,0.015625,0.992188,1
829.518,-0.445312,0.015625,0.992188,1
829.52,-0.445312,0.015625,0.992188,1
829.522,-0.453125,0.164062,0.992188,1
829.525,-0.453125,0.164062,0.992188,1
829.527,-0.453125,0.164062,0.992188,1
829.529,-0.453125,0.164062,0.992188,1
829.531,-0.453125,0.132812,0.992188,1
829.534,-0.46875,0.132812,0.992188,1
829.536,-0.46875,0.132812,0.992188,1
829.538,-0.46875,0.132812,0.992188,1
829.541,-0.46875,0.132812,0.992188,1
829.543,-0.445312,0.132812,0.992188,1
829.546,-0.445312,0.132812,0.992188,1
829.548,-0.445312,0.132812,0.992188,1
829.55,-0.445312,0.132812,0.992188,1
829.552,0.820312,0.90625,-0.03125,1
829.555,0.820312,0.90625,-0.03125,1
829.557,0.820312,0.90625,-0.03125,1
829.559,0.820312,0.90625,-0.03125,1
829.561,-0.429688,0.257812,0.992188,1
829.564,-0.429688,0.257812,0.992188,1
829.566,-0.429688,0.257812,0.992188,1
829.568,-0.429688,0.257812,0.992188,1
829.571,-0.429688,0.039062,0.804688,1
829.573,-0.21875,0.039062,0.804688,1
829.575,-0.21875,0.039062,0.804688,1
829.578,-0.21875,0.039062,0.804688,1
829.588,-0.210938,0.039062,0.625,0
829.599,-0.203125,0.070312,0.585938,0
829.609,-0.15625,0.0625,0.46875,0
829.62,-0.148438,0.117188,0.492188,0
829.63,-0.195312,0.085938,0.554688,0
829.641,-0.164062,0.09375,0.523438,0
829.651,-0.140625,0.046875,0.515625,0
829.662,-0.140625,0.0625,0.570312,0
829.672,-0.164062,0.0625,0.570312,0
829.683,-0.195312,0.0625,0.570312,0
829.694,-0.21875,0.03125,0.578125,0
829.704,-0.195312,0.046875,0.609375,0
829.715,-0.210938,0.078125,0.5625,0
829.725,-0.226562,0.054688,0.570312,0
829.736,-0.21875,0.070312,0.585938,0
829.746,0.085938,0.273438,0.15625,0
829.758,-0.171875,0.007812,0.546875,0
829.768,-0.1875,0.054688,0.5625,0
829.778,-0.179688,0.046875,0.539062,0
829.789,-0.171875,0.046875,0.53125,0
829.799,-0.195312,0.015625,0.539062,0
829.809,-0.171875,0.039062,0.554688,0
829.821,-0.171875,0.039062,0.554688,0
829.831,-0.148438,0.039062,0.570312,0
829.841,-0.148438,0.039062,0.546875,0
829.852,-0.132812,0.03125,0.53125,0
829.862,-0.117188,0.03125,0.523438,0
829.873,-0.132812,0.023438,0.523438,0
829.883,-0.125,0.015625,0.507812,0
829.894,-0.125,0.023438,0.5,0
829.904,-0.125,0.023438,0.484375,0
829.915,-0.117188,0.023438,0.507812,0
829.926,-0.109375,0.015625,0.476562,0
829.936,-0.109375,0.023438,0.492188,0
829.947,-0.109375,0.007812,0.492188,0
829.957,-0.101562,0.007812,0.484375,0
829.968,-0.09375,0,0.484375,0
829.978,-0.09375,0.007812,0.492188,0
829.989,-0.101562,0.007812,0.5,0
829.999,-0.117188,0.007812,0.492188,0
830.01,-0.109375,0.023438,0.484375,0
830.021,-0.101562,0.007812,0.476562,0
830.031,-0.101562,0.03125,0.484375,0
830.042,-0.101562,0.007812,0.46875,0
830.052,-0.101562,0.023438,0.453125,0
830.063,-0.117188,0.023438,0.453125,0
830.073,-0.109375,0.023438,0.476562,0
830.084,-0.101562,-0.007812,0.453125,0
830.094,-0.078125,0.015625,0.445312,0
830.105,-0.09375,0.03125,0.5,0
830.115,-0.09375,0.023438,0.460938,0
830.126,-0.101562,0.015625,0.460938,0
830.136,-0.101562,0.015625,0.453125,0
830.147,-0.109375,0.039062,0.484375,0
830.157,-0.101562,0.015625,0.484375,0
830.168,-0.117188,0.03125,0.492188,0
830.179,-0.09375,0.015625,0.476562,0
830.189,-0.09375,0.015625,0.476562,0
830.2,-0.09375,0.007812,0.484375,0
830.21,-0.085938,0.007812,0.484375,0
830.221,-0.101562,0.015625,0.484375,0
830.231,-0.09375,0.03125,0.53125,0
830.242,-0.085938,0.015625,0.5,0
830.252,-0.109375,0.023438,0.5,0
830.263,-0.101562,0.015625,0.492188,0
830.273,-0.09375,0.007812,0.484375,0
830.284,-0.09375,0.007812,0.476562,0
830.294,-0.09375,0.015625,0.46875,0
830.305,-0.09375,0.015625,0.476562,0
830.315,-0.109375,0.015625,0.492188,0
830.326,-0.070312,0.007812,0.5,0
830.336,-0.101562,0.015625,0.476562,0
830.347,-0.078125,0.015625,0.453125,0
830.357,-0.09375,0.03125,0.46875,0
830.367,-0.101562,0.03125,0.46875,0
830.378,-0.101562,0.03125,0.476562,0
830.388,-0.125,0.023438,0.5,0
830.399,-0.09375,0.015625,0.46875,0
830.409,-0.101562,0.015625,0.492188,0
830.42,-0.125,0.03125,0.46875,0
830.43,-0.078125,0,0.476562,0
830.441,-0.101562,0.03125,0.484375,0
830.456,-0.109375,0.039062,0.476562,0
830.467,-0.109375,0.023438,0.476562,0
830.477,-0.109375,0.023438,0.484375,0
830.488,-0.09375,0.03125,0.46875,0
830.498,-0.101562,0.023438,0.476562,0
830.509,-0.109375,0.023438,0.484375,0
830.519,-0.085938,0.015625,0.492188,0
830.53,-0.09375,0.015625,0.46875,0
830.54,-0.09375,0.015625,0.484375,0
830.551,-0.085938,0.015625,0.476562,0
830.561,-0.085938,0.015625,0.46875,0
830.572,-0.085938,0.015625,0.46875,0
830.583,-0.078125,0.03125,0.476562,0
830.593,-0.085938,0.015625,0.460938,0
830.603,-0.101562,0.03125,0.492188,0
830.614,-0.101562,0.015625,0.476562,0
830.624,-0.101562,0.023438,0.476562,0
830.635,-0.101562,0.015625,0.46875,0
830.646,-0.101562,0.015625,0.476562,0
830.656,-0.109375,0.015625,0.476562,0
830.667,-0.101562,0.015625,0.484375,0
830.677,-0.101562,0.015625,0.460938,0
830.688,-0.085938,0,0.492188,0
830.698,-0.09375,0,0.484375,0
830.708,-0.109375,0.015625,0.484375,0
830.719,-0.101562,0.007812,0.484375,0
830.729,-0.109375,0.015625,0.484375,0
830.74,-0.109375,0.023438,0.476562,0
830.751,-0.109375,0.015625,0.476562,0
830.761,-0.109375,0.015625,0.476562,0
830.771,-0.109375,0.015625,0.492188,0
830.783,-0.101562,0.015625,0.484375,0
830.792,-0.101562,0.007812,0.476562,0
830.803,-0.101562,0.007812,0.484375,0
830.813,-0.101562,0.015625,0.492188,0
830.824,-0.101562,0.007812,0.46875,0
830.835,-0.101562,0.015625,0.46875,0
830.845,-0.101562,0.007812,0.476562,0
830.856,-0.101562,0.015625,0.476562,0
830.866,-0.101562,0.015625,0.484375,0
830.877,-0.101562,0.023438,0.484375,0
830.887,-0.101562,0.015625,0.476562,0
830.898,-0.109375,0.015625,0.46875,0
830.909,-0.101562,0.007812,0.476562,0
830.919,-0.101562,0.015625,0.484375,0
830.929,-0.101562,0.015625,0.476562,0
830.94,-0.109375,0.007812,0.484375,0
830.951,-0.101562,0,0.492188,0
830.961,-0.101562,0.015625,0.484375,0
830.971,-0.101562,0.007812,0.476562,0
830.982,-0.101562,0.015625,0.46875,0
830.992,-0.101562,0.015625,0.460938,0
831.003,-0.101562,0.015625,0.46875,0
831.013,-0.101562,0.023438,0.46875,0
831.025,-0.101562,0.015625,0.46875,0
831.035,-0.101562,0.015625,0.476562,0
831.045,-0.101562,0.015625,0.476562,0
831.056,-0.101562,0.015625,0.460938,0
831.066,-0.085938,0.015625,0.46875,0
831.077,-0.09375,0.007812,0.476562,0
831.087,-0.101562,0.007812,0.476562,0
831.098,-0.101562,0,0.476562,0
831.108,-0.085938,0.007812,0.484375,0
831.119,-0.09375,0.007812,0.476562,0
831.129,-0.101562,0.023438,0.484375,0
831.14,-0.101562,0.023438,0.484375,0
831.15,-0.109375,0.023438,0.476562,0
831.161,-0.09375,0.015625,0.46875,0
831.171,-0.101562,0.03125,0.476562,0
831.182,-0.109375,0.023438,0.476562,0
831.192,-0.09375,0.015625,0.484375,0
831.203,-0.109375,0.023438,0.476562,0
831.213,-0.101562,0.015625,0.484375,0
831.224,-0.101562,0.015625,0.484375,0
831.234,-0.085938,0.023438,0.476562,0
831.245,-0.101562,0.015625,0.476562,0
831.256,-0.101562,0.015625,0.476562,0
831.266,-0.101562,0.023438,0.484375,0
831.277,-0.09375,0.015625,0.476562,0
831.288,-0.101562,0.015625,0.484375,0
831.298,-0.101562,0.015625,0.484375,0
831.308,-0.101562,0.015625,0.476562,0
831.319,-0.101562,0.007812,0.46875,0
831.329,-0.09375,0.03125,0.476562,0
831.341,-0.101562,0.023438,0.476562,0
831.351,-0.101562,0.023438,0.460938,0
831.361,-0.09375,0.023438,0.46875,0
831.371,-0.101562,0.015625,0.46875,0
831.382,-0.09375,0.023438,0.476562,0
831.392,-0.101562,0.015625,0.484375,0
831.403,-0.101562,0.023438,0.484375,0
831.414,-0.09375,0.015625,0.476562,0
831.424,-0.101562,0.015625,0.476562,0
831.435,-0.085938,0.007812,0.476562,0
831.445,-0.101562,0.015625,0.484375,0
831.456,-0.09375,0.023438,0.484375,0
831.466,-0.101562,0.015625,0.476562,0
831.477,-0.09375,0.015625,0.484375,0
831.487,-0.09375,0.007812,0.476562,0
831.498,-0.09375,0.015625,0.484375,0
831.508,-0.101562,0.015625,0.476562,0
831.519,-0.101562,0.015625,0.46875,0
831.529,-0.101562,0.015625,0.476562,0
831.54,-0.101562,0.023438,0.476562,0
831.55,-0.101562,0.023438,0.476562,0
831.561,-0.109375,0.023438,0.484375,0
831.571,-0.09375,0.015625,0.484375,0
831.582,-0.109375,0.023438,0.476562,0
831.592,-0.09375,0.015625,0.476562,0
831.603,-0.101562,0.015625,0.484375,0
831.613,-0.09375,0.015625,0.476562,0
831.624,-0.09375,0.007812,0.476562,0
831.634,-0.09375,0.007812,0.46875,0
831.645,-0.085938,0.007812,0.476562,0
831.655,-0.109375,0.023438,0.484375,0
831.666,-0.101562,0.03125,0.476562,0
831.676,-0.101562,0.023438,0.476562,0
831.687,-0.101562,0.023438,0.484375,0
831.698,-0.101562,0.023438,0.476562,0
831.708,-0.101562,0.023438,0.476562,0
831.719,-0.101562,0.015625,0.484375,0
831.729,-0.09375,0.007812,0.476562,0
831.74,-0.101562,0.015625,0.46875,0
831.751,-0.101562,0.023438,0.476562,0
831.761,-0.101562,0.023438,0.476562,0
831.772,-0.101562,0.023438,0.484375,0
831.782,-0.09375,0.023438,0.476562,0
831.792,-0.09375,0.015625,0.484375,0
831.804,-0.09375,0.023438,0.476562,0
831.814,-0.101562,0.015625,0.46875,0
831.824,-0.09375,0.023438,0.484375,0
831.835,-0.09375,0.015625,0.476562,0
831.845,-0.101562,0.015625,0.476562,0
831.856,-0.09375,0.007812,0.476562,0
831.867,-0.085938,0.015625,0.476562,0
831.877,-0.085938,0.015625,0.476562,0
831.887,-0.101562,0.015625,0.476562,0
831.899,-0.101562,0.015625,0.476562,0
831.908,-0.09375,0.015625,0.46875,0
831.919,-0.101562,0.015625,0.46875,0
831.93,-0.09375,0.015625,0.476562,0
831.94,-0.09375,0.023438,0.476562,0
831.951,-0.09375,0.015625,0.484375,0
831.961,-0.101562,0.015625,0.484375,0
831.971,-0.09375,0.015625,0.484375,0
831.982,-0.109375,0.015625,0.5,0
831.992,-0.09375,0.007812,0.453125,0
832.003,-0.101562,0.03125,0.492188,0
832.013,-0.109375,0.015625,0.484375,0
832.024,-0.109375,0.007812,0.476562,0
832.034,-0.109375,0.023438,0.476562,0
832.045,-0.101562,0.007812,0.476562,0
832.055,-0.101562,0.03125,0.476562,0
832.066,-0.09375,0.015625,0.476562,0
832.077,-0.09375,0.015625,0.484375,0
832.087,-0.09375,0.023438,0.484375,0
832.098,-0.101562,0.015625,0.476562,0
832.108,-0.085938,0.015625,0.476562,0
832.119,-0.09375,0.015625,0.484375,0
832.129,-0.09375,0.015625,0.46875,0
832.14,-0.09375,0.007812,0.476562,0
832.15,-0.09375,0.015625,0.476562,0
832.161,-0.09375,0.015625,0.484375,0
832.171,-0.101562,0.007812,0.476562,0
832.181,-0.09375,0.015625,0.484375,0
832.192,-0.09375,0.023438,0.476562,0
832.203,-0.101562,0.015625,0.476562,0
832.213,-0.101562,0.023438,0.476562,0
832.224,-0.101562,0.015625,0.476562,0
832.234,-0.101562,0.03125,0.484375,0
832.245,-0.101562,0.023438,0.476562,0
832.255,-0.101562,0.023438,0.46875,0
832.266,-0.101562,0.015625,0.476562,0
832.277,-0.101562,0.015625,0.476562,0
832.287,-0.09375,0.015625,0.484375,0
832.297,-0.101562,0.023438,0.484375,0
832.308,-0.101562,0.023438,0.476562,0
832.318,-0.09375,0.015625,0.484375,0
832.329,-0.09375,0.015625,0.484375,0
832.339,-0.09375,0.015625,0.476562,0
832.35,-0.09375,0.023438,0.476562,0
832.36,-0.09375,0.015625,0.484375,0
832.371,-0.09375,0.023438,0.476562,0
832.381,-0.085938,0.015625,0.476562,0
832.392,-0.09375,0.015625,0.476562,0
832.402,-0.101562,0.023438,0.484375,0
832.413,-0.09375,0.015625,0.484375,0
832.423,-0.09375,0.015625,0.476562,0
832.434,-0.09375,0.015625,0.476562,0
832.444,-0.09375,0.015625,0.46875,0
832.456,-0.085938,0.015625,0.46875,0
832.467,-0.09375,0.015625,0.476562,0
832.477,-0.09375,0.007812,0.46875,0
832.488,-0.101562,0.015625,0.484375,0
832.498,-0.101562,0.023438,0.476562,0
832.509,-0.101562,0.023438,0.476562,0
832.519,-0.101562,0.023438,0.46875,0
832.53,-0.09375,0.015625,0.46875,0
832.54,-0.09375,0.023438,0.46875,0
832.551,-0.101562,0.023438,0.476562,0
832.561,-0.085938,0.015625,0.46875,0
832.572,-0.085938,0.015625,0.484375,0
832.582,-0.085938,0.015625,0.476562,0
832.593,-0.09375,0.015625,0.476562,0
832.603,-0.09375,0.015625,0.46875,0
832.614,-0.101562,0.007812,0.476562,0
832.624,-0.09375,0.015625,0.476562,0
832.635,-0.09375,0.015625,0.484375,0
832.645,-0.09375,0.023438,0.484375,0
832.656,-0.09375,0.023438,0.484375,0
832.666,-0.109375,0.023438,0.476562,0
832.677,-0.101562,0.03125,0.476562,0
832.687,-0.101562,0.023438,0.484375,0
832.698,-0.09375,0.015625,0.484375,0
832.708,-0.09375,0.015625,0.492188,0
